ent_004643	男童梭织外套
ent_001561	女人心
ent_022215	垂坠感
ent_025933	短裙
ent_006788	铁灰
ent_007887	做玉子烧
ent_018681	竹荪
ent_024525	篮球鞋
ent_013557	棉69.4% 聚酯纤维26.6% 聚氨酯弹性纤维(氨纶)4%
ent_025563	聚酯纤维50.4% 羊毛40.3% 聚酰胺纤维(锦纶)3.9% 粘胶纤维(粘纤)2.9% 聚丙烯腈纤维(腈纶)2.5%
ent_021665	羊皮手套
ent_025197	男装短裤
ent_012762	文胸
ent_010965	单鞋
ent_017709	张裕干红葡萄酒
ent_010783	长袖休闲衬衫
ent_016451	滑板车
ent_014126	连衣裙
ent_023841	裤子
ent_006313	美甲工具
ent_004836	不锈钢清洁膏
ent_025271	连帽衫
ent_002798	长裤
ent_011856	连衣裙
ent_027701	短袖T恤
ent_015948	男跑步鞋
ent_002759	做香肠
ent_022932	针织衫
ent_017291	做腊肉
ent_022929	包臀修身连衣裙
ent_019091	连衣裙
ent_011803	针织运动长裤
ent_026780	台海出版社
ent_002717	圆领T恤
ent_006513	针织短裤
ent_005675	槐花蜜
ent_008819	特大
ent_025378	大衣
ent_007946	女童卫衣
ent_005436	开衫外套
ent_007837	针织上衣
ent_021972	同仁堂
ent_002255	裤子
ent_009643	电饭煲
ent_007335	连衣裙
ent_011987	呢料大衣
ent_017685	文胸
ent_001787	高姿茉莉水感遮瑕气垫霜
ent_015884	背心
ent_007416	羽绒服
ent_019138	衬衫
ent_017686	做美甲
ent_002814	中裙
ent_004975	裤子
ent_026158	包臀裙
ent_001453	童卫衣
ent_022484	休闲鞋
ent_014133	外套
ent_017466	针织衫
ent_014814	茅台镇迎宾酒
ent_012644	针织棒球衫
ent_016690	短袖T恤
ent_018366	凉鞋
ent_018593	大学红
ent_015128	板鞋
ent_020436	毛呢大衣
ent_006371	不锈钢保温壶
ent_015741	3-6岁宝宝早教
ent_022437	短袖针织衫
ent_019237	圆领卫衣
ent_011326	长袖毛衣
ent_022226	男士内裤
ent_007602	圆领短T恤
ent_019015	短袖T恤
ent_008489	连帽套头卫衣
ent_002473	饼茶
ent_010321	平衡水油
ent_027144	裤子
ent_014779	毛织连衣裙
ent_025722	T恤
ent_011340	FILA斐乐童鞋女童训练鞋2020春季新款中大童鞋子儿童跑步运动鞋潮
ent_024886	SAMSARA LO可塑性日式工艺信念，效果十分耀眼。
ent_014917	干木耳
ent_003668	针织棒球服
ent_019153	4岁-8岁
ent_023797	半身裙
ent_024910	针织上衣
ent_002789	羽绒服
ent_019838	套头卫衣
ent_016499	薏米
ent_021886	A字摆
ent_023062	女童裤子
ent_000693	家居服
ent_024509	吃面包
ent_022362	单鞋
ent_019811	棒棒糖
ent_025228	6岁以上儿童
ent_013432	女童T恤
ent_016431	短袖连衣裙
ent_019031	套头卫衣
ent_002352	长袖衬衫
ent_021187	润肌精水透感急润面膜
ent_018407	无袖连衣裙
ent_002012	女短袖针织衫
ent_025460	御品香
ent_027112	亮橙色
ent_016382	Chigo/志高
ent_017535	外套
ent_018176	长袖T恤
ent_012116	板鞋
ent_000543	休闲裤
ent_006448	加湿器
ent_016098	商用
ent_026087	女童裤子
ent_024052	刺绣麻雀
ent_016120	爱博士
ent_015041	开衫
ent_027199	瑞士
ent_003584	玫瑰八宝茶
ent_023551	女包
ent_005890	多味瓜子
ent_010164	图案上衣
ent_024172	针织运动长裤
ent_019619	做蘸酱
ent_012155	板鞋
ent_020566	男装牛仔裤
ent_027559	套头卫衣
ent_023961	儿童分体游泳衣
ent_024795	连衣裙
ent_017631	画眉形
ent_023053	三生三世
ent_009694	雅梵哲原花青素霜
ent_022640	半裙
ent_027082	文胸
ent_009245	羽绒服
ent_010541	棉55.7% 聚酯纤维42.2% 聚氨酯弹性纤维(氨纶)2.1%
ent_019886	短袖圆领T恤
ent_006206	休闲西服
ent_000505	套头卫衣
ent_023587	卸睫毛
ent_020263	2020年夏季
ent_015228	短袖T恤
ent_007570	长袖连衣裙
ent_024312	休闲鞋
ent_006958	儿童休闲鞋
ent_018328	针织运动长裤
ent_025130	衬衫
ent_015532	羽绒服
ent_017143	吊带裙
ent_025802	女童裙子
ent_022622	洗温泉
ent_004403	台湾脆虾
ent_017601	针织七分裤
ent_000534	T恤衫
ent_005854	运动手套
ent_015769	烤月饼
ent_019615	西洋参片
ent_017228	圆领T恤
ent_017557	全自动家用豆浆机
ent_021588	男装休闲长裤
ent_021200	针织长裤
ent_022766	连衣裙
ent_003201	红虾
ent_021390	针织七分裤
ent_022537	上衣
ent_024398	长裙
ent_020638	长裙
ent_003503	90%白鸭绒
ent_021027	打底裤
ent_011405	T恤
ent_022880	内裤
ent_014465	无袖衬衫
ent_007836	【蔡徐坤同款】松下电吹风机家用纳诺怡水负离子大功率风筒NA9C
ent_010386	1250克
ent_020999	笋
ent_003074	休闲鞋
ent_010637	时尚凉鞋
ent_007589	跳街舞
ent_023573	女童T恤
ent_008683	鸡肉、鱼肉、玉米、豆粕
ent_011072	文胸式背心
ent_011267	风衣
ent_010267	指甲油
ent_002480	玩滑雪
ent_021098	针织五分裤
ent_025824	文胸
ent_002260	无核白
ent_010591	香榧
ent_006819	真丝香云纱上衣
ent_023373	硫化鞋
ent_013253	羊毛布
ent_022336	裤子
ent_001030	针织上衣
ent_025726	骏枣
ent_021023	连衣裙
ent_010855	连衣裙
ent_003398	男跑步鞋
ent_007143	中袖衬衫
ent_004549	调和油
ent_022105	上衣
ent_001062	男休闲鞋
ent_020591	壁灯
ent_016595	运动内衣
ent_004345	礼节拜访区
ent_015332	针织长裤
ent_006222	7-12岁
ent_018241	阿胶固元糕
ent_008776	开襟外套
ent_009705	牛仔裤
ent_011026	儿童复古跑鞋
ent_004982	休闲鞋
ent_015798	真皮皮衣
ent_022395	长裙
ent_012451	腰椎矫正
ent_021738	儿童跑步鞋
ent_005948	短袖连衣裙
ent_026047	文胸套装
ent_016915	卫衣
ent_003177	煮银耳
ent_015861	针织运动长裤
ent_010400	抗氯
ent_007418	T恤
ent_002870	小道,地板,硬地,公路
ent_010361	文胸
ent_002280	女童裙子
ent_018475	厚款
ent_003591	依妃萌
ent_009226	骷髅
ent_002273	小外套
ent_021499	连帽卫衣
ent_012200	丹麦
ent_019143	凉鞋
ent_001725	连衣裙
ent_015468	女童T恤
ent_010734	波点连衣裙
ent_004595	连衣裙
ent_000838	男士牛仔裤
ent_012806	连衣裙
ent_025439	常温
ent_018860	牛仔长裤
ent_015373	称重
ent_001469	磨砂皮
ent_009592	针织短裤
ent_017670	3-6个月宝宝早教
ent_026131	正装长袖衬衫
ent_027306	短裤
ent_016210	一贝皇城男童衬衫
ent_017269	半身裙
ent_010298	女童裤子
ent_005127	女童裤子
ent_014322	运动内衣
ent_019297	除螨祛痘1块
ent_013322	皮带
ent_026506	女幼童打底裤
ent_006763	短袖连衣裙
ent_019834	胶原蛋白粉
ent_007445	黑枸杞
ent_024414	西裤
ent_001511	针织上衣
ent_003240	短外套
ent_019045	梭织布
ent_009029	文胸
ent_027518	针织衫
ent_005235	眉山泡菜
ent_012499	休闲长裤
ent_001918	短袖针织衫
ent_007096	短袖针织衫
ent_008663	男士休闲裤
ent_009826	背带裤
ent_004439	WhittePrince/怀特王子
ent_020891	法式
ent_014043	篮球鞋
ent_021370	字母毛领外套
ent_017503	单鞋
ent_003234	连衣裙
ent_016644	乐福鞋
ent_004979	聚酰胺纤维(锦纶)61.5% 聚氨酯弹性纤维(氨纶)38.5%
ent_026819	长裤
ent_022540	板鞋
ent_014280	枣夹核桃
ent_014996	长袖连衣裙
ent_011177	BCL日本I:proof 滑顺液体眼线笔新手初学者细头防水不晕染速干
ent_018187	手
ent_019184	西裤
ent_014447	篮球鞋
ent_013932	半身裙
ent_022513	运动文胸
ent_008947	女童裤子
ent_026043	连衣裙
ent_019563	半裙
ent_022285	竹笋
ent_006296	连衣裙
ent_024937	冬虫夏草
ent_018844	套头卫衣
ent_014346	西凤
ent_026090	竖款
ent_005966	运动背心
ent_018603	针织短裤
ent_011447	31%(含)-50%(含)
ent_022723	长袖连衣裙
ent_014254	锦涤
ent_016525	衬衫
ent_001174	连衣裙
ent_009671	短袖T恤
ent_019990	单鞋
ent_013572	毛呢大衣
ent_006502	短袖T恤
ent_019504	凉鞋
ent_006715	两面穿外套
ent_026019	连帽卫衣
ent_011089	短袖针织衫
ent_021695	男装夹克
ent_012299	炒海鲜炒饭
ent_022113	老冰糖
ent_021881	益智积木
ent_025455	纱网
ent_015397	棒球帽
ent_025554	孕妇毛衣
ent_027207	盖帽
ent_022514	篮球鞋
ent_006430	牛仔裤
ent_022098	T恤
ent_007587	蓝莓汁
ent_027357	短袖针织衫
ent_001764	短裙
ent_012685	韩版T恤
ent_001913	果蔬
ent_020187	半身裙
ent_004851	连帽开襟卫衣
ent_026800	迷你压缩毛巾
ent_013892	T恤
ent_004729	凉鞋
ent_012584	针织长裤
ent_008594	KENMONT/卡蒙
ent_023598	运动五分裤
ent_019726	连衣裙
ent_012809	针织七分裤
ent_016660	男士短袖T恤
ent_001110	衬衫
ent_004190	连帽开襟卫衣
ent_019832	中锋球员
ent_005837	七分裤
ent_001241	保温杯
ent_020180	运动五分裤
ent_013217	户外指尖陀螺
ent_021144	短袖针织衫
ent_006772	长袖连身衣
ent_016860	运动时尚鞋
ent_019191	女裤
ent_015436	浅口单鞋
ent_011064	连帽套头卫衣
ent_024234	运动内衣
ent_008117	文胸
ent_007862	男士休闲裤
ent_021309	文胸
ent_005944	休闲长裤
ent_023035	毛呢外套
ent_014269	连衣裙
ent_006343	儿童复古跑鞋
ent_009692	babycare滑板车儿童滑滑溜溜车男女孩公主款1-2-3岁6宝宝可坐可骑
ent_001331	娃娃领连衣裙
ent_024235	连帽卫衣
ent_006208	婴儿隔尿垫
ent_022947	风衣
ent_018466	连体裤
ent_016988	针织上衣
ent_002716	男童T恤
ent_008688	针织裤
ent_017141	沙滩凉鞋
ent_021332	运动家居
ent_007372	稻花香
ent_006834	儿童复古跑鞋
ent_012520	外套
ent_006186	牛仔长裤
ent_017918	黄山毛峰
ent_015598	遮阳
ent_020939	图案上衣
ent_003106	Free Soldier/自由兵
ent_023306	饲养甲鱼
ent_000959	针织连帽外套
ent_025874	电脑插袋
ent_026529	大师设计
ent_000874	澳洲牛排
ent_021123	针织上衣
ent_023801	短裙
ent_019632	儿童家居服
ent_012554	针织长裤
ent_005895	外套
ent_017596	蓓蕾帽
ent_013246	套头卫衣
ent_007745	全棉印花短袖T恤
ent_025787	V领修身长袖上衣
ent_004617	休闲裤
ent_009874	休闲裤
ent_003653	休闲鞋
ent_015267	扬子
ent_003781	长袖T恤
ent_025340	牛仔裤
ent_001997	啫哩
ent_019481	长袖针织上衣
ent_026262	女童T恤
ent_006515	休闲鞋
ent_014201	休闲鞋
ent_012439	T恤衫
ent_023503	男装长裤
ent_014105	运动长裤
ent_022897	女童裤子
ent_019390	针织上衣
ent_005181	腰带
ent_004252	针织长裤
ent_002772	连衣裙
ent_023507	针织七分裤
ent_011980	男装休闲长裤
ent_002695	宝宝连衣裙
ent_007251	薄皮核桃
ent_017018	女童裤子
ent_011969	儿童游戏围栏
ent_023386	长袖衬衫
ent_009799	针织运动长裤
ent_005821	夹层
ent_024510	女童套装
ent_008470	圆领套装
ent_018289	皮肤干燥的成年女性
ent_004069	凉鞋
ent_018233	少女文胸
ent_019471	短袖针织衫
ent_017821	运动九分裤
ent_005950	陪宝宝
ent_003938	摆蜂蜜酒
ent_015975	女童T恤
ent_015316	套装
ent_004826	休闲鞋
ent_008132	拌红油鸡丝
ent_007366	中老年女装
ent_008978	长袖衬衫
ent_027256	凉鞋
ent_025240	呢料九分裤
ent_015923	文胸
ent_010937	肩宽
ent_018122	衬衫
ent_007695	中长羽绒服
ent_009228	儿童毛衣背心
ent_015204	咸蛋黄麦芽饼
ent_011076	单件
ent_001291	针织五分裤
ent_018135	菲星行车记录仪
ent_020273	牛仔裤
ent_023561	连帽开襟卫衣
ent_022034	牛仔裤
ent_002570	福山咖啡
ent_026564	食用调和油
ent_023024	针织衫
ent_008241	加湿器
ent_026663	短袖T恤
ent_002193	个性
ent_012029	双层项链
ent_025739	荧光黄
ent_011350	五常大米
ent_002825	蒸老干妈蒸排骨
ent_005531	COVEN GARDEN/哥文花园
ent_022908	富硒
ent_019110	过家家
ent_010260	连衣裙
ent_010764	【基础】32个初级物理+化学实验
ent_015450	针织长裤
ent_008842	改善头痒
ent_006844	内裤
ent_022252	短裙
ent_005120	十一维度
ent_009523	卫衣
ent_021247	连衣裙
ent_007895	套头卫衣
ent_009081	连帽卫衣
ent_023709	女童裤子
ent_015482	风衣
ent_016833	男童针织套装
ent_018851	三级
ent_013191	汽车用品
ent_011823	泡奶
ent_011047	牛仔裤
ent_018970	91.3%聚酯纤维8.7%氨纶
ent_001441	女装印花T恤
ent_004725	板鞋
ent_018479	女童裙子
ent_001486	毛呢外套
ent_026965	针织衫
ent_018224	赤豆
ent_000979	枸杞子
ent_005024	外套
ent_013857	连衣裙
ent_004792	圆领条纹短袖T恤
ent_004956	短袖T恤
ent_002412	长袖休闲衬衫
ent_000555	开业
ent_012065	滑板车
ent_005359	煎东西
ent_001785	针织长裤
ent_021792	双层短裤
ent_020004	牛仔裤
ent_007948	男装牛仔裤
ent_012246	休闲鞋
ent_015132	套头外套
ent_006742	针织长裤
ent_022224	孕妇卫衣
ent_009066	衬衫
ent_021778	单鞋
ent_027005	住校
ent_004680	单鞋
ent_016384	女童裙子
ent_008336	舞蹈
ent_021040	凉鞋
ent_004991	超薄款
ent_013804	男士短袖T恤
ent_011528	送礼
ent_011082	枸杞子
ent_008201	女童卫衣
ent_002357	衬衣
ent_021354	男童夹克
ent_004379	牛仔长裤
ent_016557	休闲鞋
ent_009768	做柠檬水
ent_025116	板鞋
ent_020284	针织长裤
ent_009839	13岁
ent_008240	半身裙
ent_025202	488克
ent_003693	棉靴
ent_021223	西装
ent_002655	棉71.3% 聚酯纤维28.7%
ent_027583	拉链衫
ent_022003	宝宝连衣裙
ent_022744	运动内衣
ent_003740	男士羽绒服
ent_000604	女童裤子
ent_001190	Bonny/博尼
ent_009405	破壁料理机
ent_012652	长袖衬衫
ent_024909	针织运动长裤
ent_007481	短裙
ent_021992	彩色
ent_013315	正装长袖衬衫
ent_015422	Onitsuka Tiger/鬼塚虎
ent_002952	短袖圆领T恤
ent_014870	针织长裤
ent_013621	夹克
ent_017092	69.9%橡24.7%聚酯纤维
ent_024872	坚果
ent_008076	长裤
ent_009421	轻便休闲鞋
ent_009530	背带裙
ent_024563	煮麻辣香水鱼
ent_005095	男篮球鞋
ent_001059	篮球鞋
ent_012992	文胸
ent_019665	水果麦片
ent_023096	女装休闲七分裤
ent_009353	牛仔七分裤
ent_004164	男装短袖T恤
ent_003012	短袖T恤
ent_015000	针织运动长裤
ent_010242	针织套头衫
ent_008002	套头卫衣
ent_014162	开衫卫衣
ent_017471	带婴儿
ent_016097	运动T恤
ent_019383	长袖上衣
ent_017912	连衣裙
ent_008936	裙裤
ent_002862	衬衫
ent_025301	欧迪芬新款美背蕾丝性感内衣无钢圈文胸薄款光面聚拢胸罩XB9557
ent_008087	吊带衫
ent_002216	酒红色
ent_018669	针织连衣裙
ent_012805	蒸午餐肉
ent_022896	女童裙子
ent_018097	针织外套
ent_018957	针织长裤
ent_004762	麦芽糖醇沙琪玛
ent_011022	证件袋
ent_024481	连衣裙
ent_022249	衬衫领
ent_027759	面霜
ent_021202	圆领短T恤
ent_004072	圆领毛衣
ent_010502	圆领卫衣
ent_018932	半身裙
ent_000480	夹心面包
ent_000888	单鞋
ent_026570	徒步鞋
ent_001316	陶晶
ent_010947	T恤
ent_020568	男士T恤
ent_006520	短裤
ent_007873	HUMANTOUCH/慧曼
ent_015911	针织衫
ent_025412	仙芝楼
ent_018426	楼外楼
ent_020576	单鞋
ent_024499	无钢圈聚拢舒适
ent_022933	圆领短T恤
ent_007967	连衣裙
ent_001349	连衣裙
ent_020968	男装牛仔裤
ent_006213	单鞋
ent_025509	洁牙
ent_013033	单鞋
ent_014553	单鞋
ent_001783	连衣裙
ent_007947	短袖衬衫
ent_019286	连衣裙
ent_003587	外套
ent_001863	E.Beauty/逸·红颜
ent_013588	400系列不锈钢
ent_020767	龙的
ent_012119	长裤
ent_011147	呢料外套
ent_015286	HOPES/六合信
ent_020401	休闲鞋
ent_021466	连衣裙
ent_002384	合格品检-74
ent_021418	范思蓝恩工装风裤子女2020新款秋冬针织束脚长裤显瘦百搭休闲裤女
ent_020017	单鞋
ent_004036	连体结构
ent_024618	套头卫衣
ent_026871	针织连衣裙
ent_005612	鹿皮
ent_013123	毛织连衣裙
ent_003800	冰丝船袜
ent_000377	丝绸上衣
ent_002335	连衣裙
ent_005492	文胸
ent_005506	单鞋
ent_016455	无袖连衣裙
ent_002664	辣鸭脖
ent_006459	学潜水
ent_009501	连衣裙
ent_006096	猕猴桃果酱
ent_019549	连衣裙
ent_002096	针织运动长裤
ent_012416	美甲饰品
ent_023138	棉服
ent_000324	见产品外包装
ent_001013	连帽套头卫衣
ent_004667	运动内衣
ent_016101	孕妇裤
ent_023651	牛仔长裤
ent_011118	板鞋
ent_001374	维生素E乳
ent_008072	心形
ent_016832	外套
ent_000856	蓝牙耳机
ent_022722	毛织背心
ent_007609	泡温泉
ent_017066	nautica/诺帝卡
ent_022255	良品铺子红枣核桃软糖
ent_001103	套头卫衣
ent_004692	套头卫衣
ent_027321	男士T恤
ent_021995	提神
ent_011370	雪纺衫
ent_007272	好奇金装成长裤
ent_008445	针织上衣
ent_003199	棉85.1% 聚酯纤维14.9%
ent_021731	男装直筒休闲裤
ent_027033	岭南君品
ent_026405	麦香挂面
ent_016383	冰糖
ent_000974	飞科理发器电推剪充电式电推剃发神器自己剪头发剃头刀家用FC5910
ent_009746	T恤
ent_004140	针织长裤
ent_024115	提神
ent_003611	连衣裙
ent_027879	短袖针织衫
ent_011697	汽车OBD定位器
ent_012019	棒球夹克
ent_019863	针织运动长裤
ent_023038	短袖连衣裙
ent_018638	短袖针织衫
ent_026214	卫衣
ent_003994	合成革/织物/牛二层反绒皮革
ent_018103	薄针织衫
ent_018736	男童衬衫
ent_003838	T恤衫
ent_004566	聚酯纤维66% 再生纤维素纤维34%
ent_009256	外套
ent_020478	男装牛仔裤
ent_007596	羽绒外套
ent_015168	坚果炒货
ent_008692	内裤
ent_025107	西装
ent_011633	煮麻辣烫
ent_026154	希诺玻璃杯
ent_001980	polo衫
ent_025166	外套
ent_011306	阿拉比卡
ent_008791	山核桃仁
ent_000190	连衣裙
ent_007842	单鞋
ent_023673	针织长裤
ent_014568	芬腾家居服
ent_017961	连衣裙
ent_009370	烟酰胺原液
ent_001836	长袖衬衫
ent_000900	运动衫
ent_005089	T恤
ent_020548	练西方书法
ent_010251	文胸
ent_024527	针织长裤
ent_025171	女童衬衫
ent_021275	棉衣外套
ent_001624	吊带连衣裙
ent_021639	篮球鞋
ent_018591	针织长裤
ent_022527	短袖针织衫
ent_002670	煎牛排
ent_020572	连衣裙
ent_000424	帽子
ent_016076	短袖T恤
ent_019705	修身型
ent_025152	短袖上衣
ent_007369	煎糊饼
ent_001400	苏打饼干
ent_012530	冲浪
ent_018647	修身
ent_003634	牛筋
ent_003788	A．O．Smith/史密斯
ent_010215	休闲鞋
ent_004176	套头卫衣
ent_002398	8岁
ent_012294	求学
ent_016340	休闲裤
ent_020682	板鞋
ent_019458	海军领
ent_005870	连帽卫衣
ent_014149	<http://ali.openkg.cn/alischema#Scene/c1_scene---购物>
ent_025603	短外套
ent_018507	教练夹克
ent_004558	牛仔长裤
ent_001528	苏打饼干
ent_018831	浴室、厨房
ent_014635	炒洋葱炒鸡蛋
ent_018195	正装长袖衬衫
ent_004816	短袖纯棉T恤
ent_025889	T恤
ent_007619	外套
ent_027087	帽子
ent_022423	爱而乐
ent_000789	单鞋
ent_026163	连帽卫衣
ent_023298	鸡汁豆干
ent_025927	毛织连衣裙
ent_021605	棉94.5% 聚氨酯弹性纤维(氨纶)5.5%
ent_023821	祛痘
ent_021028	苹果数据线
ent_012158	外套
ent_006846	枕头形
ent_008840	羽绒大衣
ent_019509	煎鸡柳
ent_022831	连帽卫衣
ent_021112	连体裤
ent_019154	女童裙子
ent_022221	T恤
ent_013227	女童裤子
ent_024393	刷鼻影
ent_002873	套头卫衣
ent_021822	男款短袖T恤
ent_010421	针织上衣
ent_012890	长袖T恤
ent_012111	泡椒笋尖
ent_023217	套头卫衣
ent_001337	功能饮料
ent_013332	单晶冰糖
ent_013651	连衣裙
ent_000765	美甲饰品
ent_000171	地瓜干
ent_020650	针织七分裤
ent_002154	短袖上衣
ent_012138	短袖针织衫
ent_013478	儿童戏水池
ent_023888	牛仔长裤
ent_011973	女童裤子
ent_019540	套头卫衣
ent_027026	松露型
ent_012551	芋头条
ent_021219	女童裤子
ent_005977	哑光
ent_009100	牛仔长裤
ent_027569	大前锋球员
ent_015234	棉83% 聚酯纤维17%
ent_018535	其他/other
ent_024526	长袖衬衫
ent_026410	卫衣
ent_011586	浅口单鞋
ent_013694	女童裤子
ent_016314	羽绒服
ent_005204	女鞋
ent_023471	爱心耳环
ent_011665	睡眠文胸
ent_019204	女童T恤
ent_027047	器械健身
ent_007099	炒牛肉炒青椒
ent_015033	丝光
ent_016199	针织衫
ent_019809	针织上衣
ent_018864	腐乳
ent_012601	短袖针织衫
ent_007305	男士T恤
ent_001025	风衣
ent_000211	连体泳衣
